"","X.1","X","X50_50","bad_behaviour_card","ball_receipt_outcome","ball_recovery_recovery_failure","block_deflection","block_offensive","block_save_block","carry_end_location","clearance_aerial_won","clearance_body_part","clearance_head","clearance_left_foot","clearance_other","clearance_right_foot","counterpress","dribble_outcome","dribble_overrun","duel_outcome","duel_type","duration","foul_committed_advantage","foul_committed_card","foul_committed_offensive","foul_committed_type","foul_won_advantage","foul_won_defensive","goalkeeper_body_part","goalkeeper_end_location","goalkeeper_outcome","goalkeeper_position","goalkeeper_technique","goalkeeper_type","id","index","injury_stoppage_in_chain","interception_outcome","location","match_id","minute","miscontrol_aerial_won","obv_against_after","obv_against_before","obv_against_net","obv_for_after","obv_for_before","obv_for_net","obv_total_net","off_camera","out","pass_aerial_won","pass_angle","pass_assisted_shot_id","pass_body_part","pass_cross","pass_cut_back","pass_end_location","pass_height","pass_inswinging","pass_length","pass_no_touch","pass_outcome","pass_outswinging","pass_pass_cluster_id","pass_pass_cluster_label","pass_pass_cluster_probability","pass_pass_success_probability","pass_recipient","pass_shot_assist","pass_switch","pass_technique","pass_through_ball","pass_type","period","play_pattern","player","player_id","position","possession","possession_team","possession_team_id","related_events","second","shot_aerial_won","shot_body_part","shot_deflected","shot_end_location","shot_first_time","shot_freeze_frame","shot_gk_positioning_xg_suppression","shot_gk_save_difficulty_xg","shot_gk_shot_stopping_xg_suppression","shot_key_pass_id","shot_one_on_one","shot_outcome","shot_shot_execution_xg","shot_shot_execution_xg_uplift","shot_statsbomb_xg","shot_technique","shot_type","substitution_outcome","substitution_replacement","tactics","team","team_id","timestamp","type","under_pressure","pass_goal_assist","shot_open_goal","shot_shot_goal_assist","ball_recovery_offensive","foul_committed_penalty","shot_shot_shot_assist","goalkeeper_shot_saved_to_post","shot_saved_to_post","dribble_nutmeg","foul_won_penalty","goalkeeper_punched_out","pass_deflected","pass_miscommunication","pass_straight","half_start_late_video_start","goalkeeper_shot_saved_off_target","shot_redirect","shot_saved_off_target","dribble_no_touch","goalkeeper_success_in_play","goalkeeper_success_out","player_off_permanent","goalkeeper_lost_out","shot_follows_dribble","goalkeeper_lost_in_play","shot_kick_off","spad_x","spad_y"
"461",22784,78127,"","","","","","",NA,"[87.9, 20.5]","","","","",NA,"","","","","","",2.52919,"","","","","","",NA,NA,NA,NA,NA,NA,"b370cf1c-7255-4642-ac2a-b0d0ee4800c9",2405,"","","[91.4, 24.2]",3902035,63,"",0.006335249,0.008724291,-0.0023890417,0.009972543,0.031847216,-0.021874672,-0.01948563,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",136,"Kaizer Chiefs FC",3709,"['1c7fa3d0-c3db-494a-8050-ca20155ad3e3', '798ea5da-c915-40c3-b818-66926681ecdc']",19,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:18:19.806","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",79.17,47.4725
"462",22804,78169,"","","","","","",NA,"[104.8, 70.3]","","","","",NA,"","","","","","",1.419658,"","","","","","",NA,NA,NA,NA,NA,NA,"8095ae7f-e357-4291-895d-b556e6a16a74",2608,"","","[93.9, 64.3]",3902035,67,"",0.008303063,0.009387871,-0.0010848083,0.03128757,0.030625623,0.0006619468,0.0017467551,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",145,"Kaizer Chiefs FC",3709,"['007665d1-72ac-4f66-be6d-4c992257ae2f', 'c4464312-1dae-4702-b3cd-a807edeb98fd']",21,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:22:21.553","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",81.3366666666667,13.3875
"463",22815,78199,"","","","","","",NA,"[91.8, 51.3]","","","","",NA,"","","","","","",0.159117,"","","","","","",NA,NA,NA,NA,NA,NA,"4e60b428-f037-4b33-9e90-d1f3ff70a449",2740,"","","[88.5, 53.1]",3902035,73,"",0.00875291,0.008975969,-0.0002230583,0.036317408,0.031588696,0.004728712,0.0049517704,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Free Kick","Ashley Du Preez",66714,"Center Forward",154,"Kaizer Chiefs FC",3709,"['ece3b4c3-ef68-4411-a38f-646c2d320af9', 'ffa44358-c39b-401d-946f-54ae1c3f8d77']",15,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:28:15.803","Carry","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.6566666666667,22.9075
"464",22860,78312,"","","","","","",NA,"","","","","",NA,"","","","","","",0.911298,"","","","","","",NA,NA,NA,NA,NA,NA,"12fda47b-3e1d-419c-84cd-242777ead1e5",15,"","","[43.0, 71.5]",3902035,0,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Kick Off","Ashley Du Preez",66714,"Right Wing",2,"Sekhukhune United",6674,"['3f61d3ab-58ae-4bb1-9d98-010533971c89', 'd5d08823-6e6a-4ca9-a73e-558bb20d0d18']",8,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:00:08.170","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",37.2233333333333,7.2675
"465",22863,78316,"","","","","","",NA,"","","","","",NA,"","","","","","",0.729537,"","","","","","",NA,NA,NA,NA,NA,NA,"61c36e1a-84df-439f-bdbd-4a298bcaf819",48,"","","[97.8, 73.8]",3902035,0,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",5,"Kaizer Chiefs FC",3709,"['89864ff7-da6d-4622-8d80-16501bfb2cd8']",51,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:00:51.534","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",84.7166666666667,5.3125
"466",22871,78329,"","","","","","",NA,"","","","","",NA,"","","","","","",0.861473,"","","","","","",NA,NA,NA,NA,NA,NA,"c84c63cb-4d6c-4428-bc33-832bd755b7ef",161,"","","[26.2, 73.0]",3902035,3,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Ashley Du Preez",66714,"Right Wing",11,"Sekhukhune United",6674,"",43,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:03:43.422","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",22.6633333333333,5.9925
"467",22906,78401,"","","","","","",NA,"","","","","",NA,"","","","","","",1.824378,"","","","","","",NA,NA,NA,NA,NA,NA,"0307f210-2bec-4c37-877a-72f58bc4fe78",1103,"","","[63.2, 73.2]",3902035,30,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Ashley Du Preez",66714,"Right Wing",72,"Sekhukhune United",6674,"['bf059711-fc0b-467e-9f8e-f42f5217e057']",6,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:30:06.736","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",54.73,5.8225
"468",22908,78403,"","","","","","",NA,"","","","","",NA,"","","","","","",1.134196,"","","","","","",NA,NA,NA,NA,NA,NA,"b91ad975-c780-4ac1-b9c7-d626a431b59e",1146,"","","[115.2, 67.3]",3902035,31,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Ashley Du Preez",66714,"Right Wing",73,"Kaizer Chiefs FC",3709,"['1936daec-d0cd-4d60-ba26-44ec5fd9f043', '7aa24ae4-e8fb-40ed-86d6-e5d32429fbd8']",5,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:31:05.075","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",99.7966666666667,10.8375
"469",22926,78428,"","","","","","",NA,"","","","","",NA,"","","","","","",0.670734,"","","","","","",NA,NA,NA,NA,NA,NA,"6e60a2ed-2a80-43f1-bb4e-9a75c1e8961c",1472,"","","[85.8, 65.7]",3902035,37,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Ashley Du Preez",66714,"Right Wing",83,"Kaizer Chiefs FC",3709,"['0922830d-de09-4f99-9a07-f9066046c9a0']",53,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:37:53.751","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",74.3166666666667,12.1975
"470",22930,78437,"","","","","","",NA,"","","","","",NA,"","","","","","",0.71058,"","","","","","",NA,NA,NA,NA,NA,NA,"de343b03-82d5-4b82-8223-1207a730ae4a",1623,"","","[10.5, 75.7]",3902035,41,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",91,"Sekhukhune United",6674,"['00d2cbf5-8b0c-48d7-9387-ba0558afd875', '3be20a9f-49a1-4bcf-a955-80833c7f3e08', '49931db6-458a-4dd8-88c5-529522ba7b81']",49,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:41:49.987","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",9.05666666666667,3.69749999999999
"471",22938,78451,"","","","","","",NA,"","","","","",NA,"","True","","","","",0.918123,"","","","","","",NA,NA,NA,NA,NA,NA,"71c5348b-d0cc-47fa-8f8d-0f98faf190dd",1803,"","","[111.6, 64.3]",3902035,45,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",102,"Sekhukhune United",6674,"['71317c56-41d5-4ab3-9eb0-14936e8efedd']",43,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:00:43.556","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",96.6766666666667,13.3875
"472",22950,78473,"","","","","","",NA,"","","","","",NA,"","","","","","",1.253372,"","","","","","",NA,NA,NA,NA,NA,NA,"5fc348f9-7bd4-4a56-b51d-4f05c7df5567",2112,"","","[80.2, 68.0]",3902035,53,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",121,"Sekhukhune United",6674,"['7d0d4076-68e7-45ca-b835-2f5fe6390211']",41,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:08:41.185","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",69.4633333333333,10.2425
"473",22951,78474,"","","","","","",NA,"","","","","",NA,"","","","","","",0.907949,"","","","","","",NA,NA,NA,NA,NA,NA,"d08d2951-d929-4027-aa1f-1085858326ca",2116,"","","[57.3, 59.9]",3902035,53,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",121,"Sekhukhune United",6674,"['0d60a812-5d5f-4d97-8f72-4575aad40506']",44,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:08:44.938","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",49.6166666666667,17.1275
"474",22968,78508,"","","","","","",NA,"","","","","",NA,"","","","","","",0.828674,"","","","","","",NA,NA,NA,NA,NA,NA,"1b16bb21-0ce9-432f-9838-e8eca49196b3",2519,"","","[114.9, 49.6]",3902035,65,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",143,"Sekhukhune United",6674,"['2bc54ea9-fa44-40e5-8f6d-016a0769adc6', '64851221-dade-4a3c-9559-73600af50bd8', 'c063113c-55ce-4c64-8891-4b2dfed52d40']",51,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:20:51.303","Pressure","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",99.5366666666667,25.8825
"475",23004,78580,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"2bd07f61-785e-4d54-bcd0-727dc3569a8e",51,"","","[98.3, 74.1]",3902035,0,"",0.0069160336,0.0068453266,7.07069e-05,0.010048232,0.013206388,-0.0031581558,-0.0032288628,"","True","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",5,"Kaizer Chiefs FC",3709,"",52,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:00:52.343","Block","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",85.15,5.0575
"476",23025,78670,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"cf8af66a-e8c3-4d24-b8da-3d4c69a11e20",655,"","","[115.6, 51.2]",3902035,17,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",47,"Kaizer Chiefs FC",3709,"",40,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:17:40.522","Ball Recovery","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",100.143333333333,24.5225
"477",23073,78775,"","","","","","",NA,"","","","","",NA,"","True","","","Won","Tackle",0,"","","","","","",NA,NA,NA,NA,NA,NA,"477a5c41-0c19-4cb7-aa19-d46081fd8e71",163,"","","[25.7, 73.8]",3902035,3,"",0.0120638795,0.022456942,-0.010393063,0.007814195,0.008589838,-0.0007756427,0.00961742,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Counter","Ashley Du Preez",66714,"Right Wing",12,"Kaizer Chiefs FC",3709,"['7a2b3bc9-df63-46ac-9975-d769384a0e34']",44,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:03:44.284","Duel","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",22.23,5.3125
"478",23078,78791,"","","","","","",NA,"","","","","",NA,"","True","","","Won","Tackle",0,"","","","","","",NA,NA,NA,NA,NA,NA,"b588416e-f898-457f-8488-c689db98d365",1151,"","","[115.2, 69.1]",3902035,31,"",0.008530116,0.0055013765,0.0030287392,0.037763942,0.015736667,0.022027275,0.018998535,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"Regular Play","Ashley Du Preez",66714,"Right Wing",73,"Kaizer Chiefs FC",3709,"['36a03d19-b6cf-493f-81f8-cc5c779082e9']",6,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:31:06.210","Duel","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",99.7966666666667,9.3075
"479",23139,78928,"","","","","","",NA,"","","","","",NA,"","","Complete","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"69b8e7ec-5801-4349-a222-7ec73f8a322a",955,"","","[99.1, 2.1]",3902035,27,"",0.008544052,0.008544052,0,0.021380447,0.021380447,0,0,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Corner","Ashley Du Preez",66714,"Right Wing",67,"Kaizer Chiefs FC",3709,"['585141bc-b2d3-454a-9c64-fb84bd149470']",28,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:27:28.372","Dribble","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",85.8433333333333,66.2575
"480",23140,78929,"","","","","","",NA,"","","","","",NA,"","","Complete","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"d4239c88-7b50-45f5-9222-179326770504",959,"","","[114.7, 8.7]",3902035,27,"",0.007749352,0.007749352,0,0.024261199,0.024261199,0,0,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Corner","Ashley Du Preez",66714,"Right Wing",67,"Kaizer Chiefs FC",3709,"['21775982-a4bc-4355-a148-25028fbeb830']",31,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:27:31.387","Dribble","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",99.3633333333333,60.6475
"481",23169,78964,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"798ea5da-c915-40c3-b818-66926681ecdc",2406,"","","[87.9, 20.5]",3902035,63,"",NA,NA,NA,NA,NA,NA,NA,"","True","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"Regular Play","Ashley Du Preez",66714,"Center Forward",136,"Kaizer Chiefs FC",3709,"",22,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Kaizer Chiefs FC",3709,"00:18:22.335","Miscontrol","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",76.1366666666667,50.6175
"482",23185,78999,"","","","","","",NA,"","","","","",NA,"","","","","","",0.199296,"","","","","","",NA,NA,NA,NA,NA,NA,"97bc4da6-29f8-4f0d-901f-3611dd136162",657,"","","[117.8, 49.8, 0.0]",3902035,17,"",0.008601187,0.008601187,0,0.027119191,0.114237405,-0.087118216,-0.087118216,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",1,"From Throw In","Ashley Du Preez",66714,"Right Wing",47,"Kaizer Chiefs FC",3709,"['ffc67387-ff4f-4203-92e8-a2b7fd5b1c6b']",41,"","Right Foot","","[119.1, 44.1, 1.3]","","[{'location': [96.1, 50.1], 'player': {'id': 65559, 'name': 'Nkosingiphile Nhlakanipho Ngcobo'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.1, 46.8], 'player': {'id': 398324, 'name': 'Efmamjjasond González Palacios'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [101.3, 38.2], 'player': {'id': 67970, 'name': 'Pule Sydney Mmodi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [90.4, 59.9], 'player': {'id': 134568, 'name': 'Moegamat Yusuf Maart'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [119.3, 43.5], 'player': {'id': 134584, 'name': 'Renaldo Leaner'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [97.5, 47.6], 'player': {'id': 4770, 'name': 'Kamohelo Mokotjo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.0, 45.3], 'player': {'id': 262057, 'name': 'Ryan Baartman'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.1, 41.1], 'player': {'id': 69442, 'name': 'Nyiko Mobbie'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.0, 60.5], 'player': {'id': 321115, 'name': 'Trésor Tshibwabwa Yamba Yamba'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.2, 48.4], 'player': {'id': 69915, 'name': 'Siphosakhe Ntiya-Ntiya'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [99.3, 54.3], 'player': {'id': 72059, 'name': 'Siphesihle Mkhize'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",-0.0092661157,0.014428881,0.014428881,"","True","Saved",0.0271191914,-0.0058536474,0.03297284,"Normal","Open Play","","",NA,"Kaizer Chiefs FC",3709,"00:17:41.122","Shot","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",102.05,25.7125
"483",23207,79068,"","","","","","",NA,"","","","","",NA,"","","","","","",0,"","","","","","",NA,NA,NA,NA,NA,NA,"abe73a1d-9d2a-4db0-845d-d9e1fd05a3d0",2793,"","","",3902035,75,"",NA,NA,NA,NA,NA,NA,NA,"","","",NA,"","","","","","","",NA,"","","",NA,"",NA,NA,"","","","","","",2,"From Throw In","Ashley Du Preez",66714,"Center Forward",157,"Kaizer Chiefs FC",3709,"",19,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","Tactical","Ranga Piniel Chivaviro",NA,"Kaizer Chiefs FC",3709,"00:30:19.164","Substitution","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",NA,NA
"484",23807,82563,"","","","","","",NA,"","","","","",NA,"","","","","","",1.702053,"","","","","","",NA,NA,NA,NA,NA,NA,"8d83101c-8f92-4c2a-b4f9-397e1fbc3507",280,"","","[86.6, 14.3]",3902033,5,"",0.0055312812,0.009010315,-0.0034790337,0.010762035,0.024946379,-0.014184344,-0.01070531,"","","",-0.7997857,"","Right Foot","","","[100.3, 0.2]","High Pass","",19.659603,"","Out","",15,"Attacking third - Left - Forwards - Short - Ground Pass",0.9843846382,0.4972720742,"Qobolwakhe Sibande","","","","","",1,"From Free Kick","Iqraam Rayners",66719,"Center Forward",11,"Stellenbosch FC",3710,"['83ec52c1-d181-4c35-be02-5d271fd97f47']",44,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:05:44.392","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",75.01,55.8875
"485",23828,82618,"","","","","","",NA,"","","","","",NA,"","","","","","",0.626692,"","","","","","",NA,NA,NA,NA,NA,NA,"8baf6cca-479b-45b9-89aa-b6df5bf29f3d",479,"","","[105.6, 75.4]",3902033,12,"",0.007605394,0.0083307065,-0.0007253126,0.02991661,0.027421007,0.0024956036,0.0032209163,"","","",-0.74905056,"560a816a-98a0-4aad-8006-8a70de1e7432","Right Foot","","","[111.3, 70.1]","Ground Pass","",7.7833157,"","","",31,"Attacking third - Right - To left - Short - Ground Pass",0.8102233395,0.6498115659,"Qobolwakhe Sibande","True","","","","",1,"From Corner","Iqraam Rayners",66719,"Center Forward",22,"Stellenbosch FC",3710,"['b513cde4-cfe2-4f5c-a216-502dc866a835']",39,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:12:39.508","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",91.4766666666667,3.95249999999999
"486",23841,82652,"","","","","","",NA,"","","","","",NA,"","","","","","",0.999968,"","","","","","",NA,NA,NA,NA,NA,NA,"353b146f-4de1-44d6-85fe-f90317c64f02",597,"","","[94.0, 58.8]",3902033,16,"",0.008754963,0.009853243,-0.0010982798,0.03154686,0.030957885,0.0005889758,0.0016872557,"","","",0.76159316,"","Right Foot","","","[98.3, 62.9]","Low Pass","",5.9413805,"","","",43,"Attacking third - Right - Forwards - Short - Ground Pass",0.9862234787,0.618670404,"Jayden Adams","","","","","",1,"From Throw In","Iqraam Rayners",66719,"Center Forward",31,"Stellenbosch FC",3710,"['2e80ae1b-0ed5-41a8-adbf-e6e921745732', 'eb3523a0-f65f-4784-a985-300938ff61f2']",12,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:16:12.696","Pass","True","","","","","","",NA,"","","",NA,"True","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",81.4233333333333,18.0625
"487",23872,82745,"","","","","","",NA,"","","","","",NA,"","","","","","",1.354637,"","","","","","",NA,NA,NA,NA,NA,NA,"a70cfae3-1fcb-43b5-9dd0-416ddbb82c82",927,"","","[73.5, 7.5]",3902033,25,"",0.015714237,0.009263365,0.006450873,0.010236154,0.017097333,-0.006861179,-0.013312052,"","","True",2.2612429,"","","","","[67.8, 14.4]","Low Pass","",8.949861,"","Incomplete","",32,"Midfield third - Left - To right - Short - Ground Pass",0.9823438845,0.6901626587,"Anicet Alain Oura","","","","","",1,"From Goal Kick","Iqraam Rayners",66719,"Center Forward",57,"Stellenbosch FC",3710,"['27e64376-e38b-4fe1-ae88-ea351f82eba1', '5f4b53a9-5530-404e-a804-79253ea8d6a1', 'c62911f1-a159-4b03-81d0-412c8d8246a3']",23,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:25:23.935","Pass","True","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",63.6566666666667,61.6675
"488",23912,82864,"","","","","","",NA,"","","","","",NA,"","","","","","",1.488607,"","","","","","",NA,NA,NA,NA,NA,NA,"a394b3bb-89d0-4c38-901f-f0c2af5829a2",1375,"","","[68.3, 51.4]",3902033,41,"",0.008505727,0.009484432,-0.0009787045,0.021306613,0.021512272,-0.0002056584,0.0007730462,"","","",0.97596204,"","Right Foot","","","[86.5, 78.3]","Ground Pass","",32.478455,"","","",8,"Midfield third - Center - To right - Short - Ground Pass",0.9853277757,0.9366725683,"Dean David van Rooyen","","","","","",1,"Regular Play","Iqraam Rayners",66719,"Center Forward",83,"Stellenbosch FC",3710,"['f58de643-5517-47cb-8e67-00ce478b24df']",14,"","","","","","",NA,NA,NA,"","","",NA,NA,NA,"","","","",NA,"Stellenbosch FC",3710,"00:41:14.730","Pass","","","","","","","",NA,"","","",NA,"","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"",59.15,24.3525
