"","player","type","duel_outcome","interception_outcome","spad_x","spad_y"
"241","Iqraam Rayners","Duel","","",96.2433333333333,19.2525
"242","Iqraam Rayners","Pressure","","",75.7033333333333,28.4325
"243","Iqraam Rayners","Pressure","","",90.1766666666667,29.0275
"244","Iqraam Rayners","Pressure","","",85.15,6.16249999999999
"245","Iqraam Rayners","Pressure","","",83.1566666666667,10.9225
"246","Ashley Du Preez","Pressure","","",79.17,8.3725
"247","Ashley Du Preez","Pressure","","",93.0366666666667,21.1225
"248","Iqraam Rayners","Pressure","","",28.21,17.9775
"249","Iqraam Rayners","Pressure","","",68.8566666666667,31.1525
"250","Ashley Du Preez","Pressure","","",40.3433333333333,22.3975
"251","Ashley Du Preez","Pressure","","",57.5033333333333,46.9625
"252","Ashley Du Preez","Pressure","","",42.6833333333333,21.2925
"253","Ashley Du Preez","Pressure","","",27.95,59.0325
"254","Iqraam Rayners","Pressure","","",95.2033333333334,41.0125
"255","Ashley Du Preez","Pressure","","",78.65,59.7125
"256","Iqraam Rayners","Pressure","","",82.55,31.1525
"257","Ashley Du Preez","Pressure","","",12.61,5.7375
"258","Ashley Du Preez","Pressure","","",92.69,40.9275
"259","Ashley Du Preez","Pressure","","",64.61,7.09749999999999
"260","Ashley Du Preez","Pressure","","",78.65,12.3675
"261","Iqraam Rayners","Pressure","","",92.17,30.3025
"262","Ashley Du Preez","Pressure","","",46.15,62.5175
"263","Ashley Du Preez","Pressure","","",69.1166666666667,16.2775
"264","Ashley Du Preez","Pressure","","",84.4566666666667,18.2325
"265","Ashley Du Preez","Pressure","","",53.95,20.4425
"266","Ashley Du Preez","Pressure","","",64.87,14.5775
"267","Ashley Du Preez","Pressure","","",70.4166666666667,55.3775
"268","Ashley Du Preez","Pressure","","",37.9166666666667,35.7425
"269","Ashley Du Preez","Pressure","","",24.57,20.6975
"270","Ashley Du Preez","Pressure","","",46.4966666666667,9.9875
"271","Ashley Du Preez","Pressure","","",70.4166666666667,19.9325
"272","Ashley Du Preez","Pressure","","",67.47,12.3675
"273","Iqraam Rayners","Pressure","","",81.0766666666667,49.5125
"274","Ashley Du Preez","Pressure","","",46.4966666666667,11.8575
"275","Ashley Du Preez","Pressure","","",65.0433333333333,62.6875
"276","Iqraam Rayners","Pressure","","",74.75,50.6175
"277","Iqraam Rayners","Pressure","","",85.93,13.3875
"278","Iqraam Rayners","Pressure","","",99.2766666666667,29.3675
"279","Ashley Du Preez","Interception","","Won",86.71,2.7625
"280","Iqraam Rayners","Duel","","",45.0233333333333,5.0575
"281","Iqraam Rayners","Duel","","",78.39,12.7925
"282","Iqraam Rayners","Duel","","",63.57,8.3725
"283","Iqraam Rayners","Duel","Lost In Play","",35.9233333333333,43.9875
"284","Iqraam Rayners","Duel","","",70.85,52.8275
"285","Iqraam Rayners","Duel","","",68.9433333333333,26.0525
"286","Iqraam Rayners","Duel","","",60.8833333333333,47.4725
"287","Iqraam Rayners","Duel","","",91.0433333333333,29.0275
"288","Iqraam Rayners","Duel","","",100.49,33.8725
"289","Iqraam Rayners","Pressure","","",86.0166666666667,35.9125
"290","Iqraam Rayners","Pressure","","",55.6833333333333,53.3375
"291","Iqraam Rayners","Pressure","","",81.5966666666667,15.9375
"292","Iqraam Rayners","Pressure","","",32.9766666666667,43.5625
"293","Iqraam Rayners","Pressure","","",36.79,44.4975
"294","Iqraam Rayners","Pressure","","",83.2433333333333,14.2375
"295","Iqraam Rayners","Pressure","","",91.2166666666667,54.1025
"296","Ashley Du Preez","Duel","","",58.63,39.7375
"297","Ashley Du Preez","Duel","Won","",23.01,3.7825
"298","Ashley Du Preez","Duel","","",45.0233333333333,3.1875
"299","Ashley Du Preez","Duel","","",63.05,21.3775
"300","Ashley Du Preez","Duel","","",85.8433333333333,46.0275
"301","Ashley Du Preez","Duel","Lost Out","",5.76333333333333,57.7575
"302","Ashley Du Preez","Pressure","","",49.1833333333333,65.9175
"303","Ashley Du Preez","Pressure","","",96.4166666666667,58.9475
"304","Ashley Du Preez","Pressure","","",45.1966666666667,12.7075
"305","Ashley Du Preez","Pressure","","",76.31,20.2725
"306","Ashley Du Preez","Pressure","","",35.5766666666667,5.3125
"307","Ashley Du Preez","Pressure","","",23.1833333333333,3.7825
"308","Ashley Du Preez","Pressure","","",30.29,7.5225
"309","Ashley Du Preez","Pressure","","",74.6633333333333,56.8225
"310","Ashley Du Preez","Pressure","","",51.6966666666667,7.4375
"311","Ashley Du Preez","Pressure","","",54.1233333333333,13.6425
"312","Ashley Du Preez","Pressure","","",65.9966666666667,39.6525
"313","Ashley Du Preez","Pressure","","",24.1366666666667,12.1125
"314","Ashley Du Preez","Pressure","","",86.5366666666667,58.7775
"315","Ashley Du Preez","Pressure","","",39.0433333333333,18.0625
"316","Ashley Du Preez","Pressure","","",60.1033333333333,51.2125
"317","Ashley Du Preez","Pressure","","",58.4566666666667,24.9475
"318","Ashley Du Preez","Pressure","","",7.23666666666667,57.0775
"319","Ashley Du Preez","Duel","Success In Play","",29.0766666666667,45.8575
"320","Ashley Du Preez","Duel","","",5.85,25.2025
"321","Ashley Du Preez","Duel","","",34.71,12.4525
"322","Ashley Du Preez","Pressure","","",58.11,24.9475
"323","Ashley Du Preez","Pressure","","",49.27,19.0825
"324","Ashley Du Preez","Pressure","","",35.0566666666667,10.6675
"325","Ashley Du Preez","Pressure","","",46.0633333333333,11.1775
"326","Ashley Du Preez","Pressure","","",28.47,48.4075
"327","Ashley Du Preez","Pressure","","",98.3233333333333,20.3575
"328","Ashley Du Preez","Pressure","","",79.7766666666667,1.2325
"329","Ashley Du Preez","Pressure","","",93.6433333333333,34.1275
"330","Ashley Du Preez","Pressure","","",55.25,9.7325
"331","Ashley Du Preez","Pressure","","",33.93,62.1775
"332","Ashley Du Preez","Pressure","","",79.95,9.3075
"333","Ashley Du Preez","Pressure","","",82.6366666666667,25.4575
"334","Ashley Du Preez","Pressure","","",80.6433333333333,16.9575
"335","Ashley Du Preez","Pressure","","",90.9566666666667,28.4325
"336","Ashley Du Preez","Pressure","","",91.9966666666667,34.1275
"337","Ashley Du Preez","Pressure","","",52.2166666666667,35.4025
"338","Ashley Du Preez","Pressure","","",64.7833333333333,30.1325
"339","Iqraam Rayners","Pressure","","",91.2166666666667,50.2775
"340","Iqraam Rayners","Pressure","","",91.39,24.0975
"341","Iqraam Rayners","Pressure","","",92.17,49.5125
"342","Iqraam Rayners","Duel","","",59.15,16.2775
"343","Iqraam Rayners","Duel","","",70.4166666666667,62.4325
"344","Iqraam Rayners","Duel","","",83.85,17.8075
"345","Iqraam Rayners","Duel","","",60.71,11.7725
"346","Ashley Du Preez","Pressure","","",35.8366666666667,2.6775
"347","Ashley Du Preez","Pressure","","",47.71,63.6225
"348","Ashley Du Preez","Pressure","","",95.6366666666667,44.8375
"349","Ashley Du Preez","Pressure","","",69.55,65.3225
"350","Ashley Du Preez","Duel","","",84.7166666666667,17.1275
"351","Ashley Du Preez","Duel","","",74.75,32.5125
"352","Ashley Du Preez","Interception","","Lost Out",74.6633333333333,58.8625
"353","Iqraam Rayners","Pressure","","",70.7633333333333,30.7275
"354","Iqraam Rayners","Pressure","","",52.13,18.8275
"355","Iqraam Rayners","Pressure","","",96.2433333333333,22.2275
"356","Iqraam Rayners","Pressure","","",82.7233333333333,41.7775
